PROV_CODE,AMP_CODE,TAM_CODE,PROV_NAMT,PROV_NAME,AMP_NAMT,AMP_NAME,TAM_NAMT,TAM_NAME,PA,tumbol_ID,amenity,name,name_th,layer
50,1,14,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ฟ้าฮ่าม,FA HAM,5001,500114,doctors,Dr. Mar Clinic,,doctors
50,13,1,เชียงใหม่,CHIANG MAI,สันกำแพง,SAN KAMPHAENG,สันกำแพง,SAN KAMPHAENG,5013,501301,doctors,คลินิกหมอประโยชน์,คลินิกหมอประโยชน์,doctors
21,1,9,ระยอง,RAYONG,เมืองระยอง,MUEANG RAYONG,เนินพระ,NOEN PHRA,2101,210109,doctors,คลินิกแพทย์สมบูรณ์ - จิรภา,คลินิกแพทย์สมบูรณ์ - จิรภา,doctors
21,1,1,ระยอง,RAYONG,เมืองระยอง,MUEANG RAYONG,ท่าประดู่,THA PRADU,2101,210101,doctors,ไอดีซี คลินิกเวชกรรม,ไอดีซี คลินิกเวชกรรม,doctors
50,1,11,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,หนองหอย,NONG HOI,5001,500111,doctors,พฤกษชาติ คลีนิค,พฤกษชาติ คลีนิค,doctors
50,1,7,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001,500107,doctors,XC Clinic,,doctors
50,1,15,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ป่าตัน,PA TAN,5001,500115,doctors,,,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกหมอสุกิจ,คลินิกหมอสุกิจ,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,ขอนแก่นรวมแพทย์,ขอนแก่นรวมแพทย์,doctors
50,1,7,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001,500107,doctors,ล้านนาคลีนิค,ล้านนาคลีนิค,doctors
50,1,7,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001,500107,doctors,สวนสนคลินิก เวชกรรม,สวนสนคลินิก เวชกรรม,doctors
50,1,7,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001,500107,doctors,นันทพร การแพทย์,นันทพร การแพทย์,doctors
50,1,7,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001,500107,doctors,วรวิทย์คลีนิค,วรวิทย์คลีนิค,doctors
50,1,1,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ศรีภูมิ,SI PHUM,5001,500101,doctors,พรรนเวชคลินิก,พรรนเวชคลินิก,doctors
50,1,7,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001,500107,doctors,Ratchaphuek Clinic,,doctors
50,14,4,เชียงใหม่,CHIANG MAI,สันทราย,SAN SAI,สันนาเม็ง,SAN NA MENG,5014,501404,doctors,ฟิวเจอร์ แล็ป คลินิก,ฟิวเจอร์ แล็ป คลินิก,doctors
81,1,2,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,กระบี่ใหญ่,KRABI YAI,8101,810102,doctors,คลินิกแพทย์เวชกรรม,คลินิกแพทย์เวชกรรม,doctors
81,1,1,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,ปากน้ำ,PAK NAM,8101,810101,doctors,คลินิก หมอธนาวุธ,คลินิก หมอธนาวุธ,doctors
50,1,2,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,พระสิงห์,PHRA SING,5001,500102,doctors,คลินิกชุมชนเชียงใหม่,คลินิกชุมชนเชียงใหม่,doctors
50,1,1,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ศรีภูมิ,SI PHUM,5001,500101,doctors,นายแพทย์ จำลอง ดิษยวนิช,นายแพทย์ จำลอง ดิษยวนิช,doctors
50,1,2,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,พระสิงห์,PHRA SING,5001,500102,doctors,คลินิกหมอกิตติวรรณ,คลินิกหมอกิตติวรรณ,doctors
50,1,2,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,พระสิงห์,PHRA SING,5001,500102,doctors,,,doctors
50,1,2,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,พระสิงห์,PHRA SING,5001,500102,doctors,สุรเชษฐ คลีนิค,สุรเชษฐ คลีนิค,doctors
50,1,1,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ศรีภูมิ,SI PHUM,5001,500101,doctors,คลินิกหมอวิโรจน์ สูติ-นรีเวช,,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,ธีระวัฒน์ ไมโครคลีนิค,ธีระวัฒน์ ไมโครคลีนิค,doctors
50,1,14,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ฟ้าฮ่าม,FA HAM,5001,500114,doctors,ศูนย์เอกซเรย์คอมพิวเตอร์,ศูนย์เอกซเรย์คอมพิวเตอร์,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกหมอเกรียงศักดิ์,คลินิกหมอเกรียงศักดิ์,doctors
50,1,5,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างคลาน,CHANG KHLAN,5001,500105,doctors,ภานุการแพทย์,ภานุการแพทย์,doctors
50,1,5,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างคลาน,CHANG KHLAN,5001,500105,doctors,คลินิกหมอ ณัฐพงศ์-ศศิวิมล,คลินิกหมอ ณัฐพงศ์-ศศิวิมล,doctors
50,1,8,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001,500108,doctors,Hair Transplant Center,,doctors
50,1,8,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001,500108,doctors,Sarinya Clinic,,doctors
50,1,8,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001,500108,doctors,MV Clinic,,doctors
50,1,8,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001,500108,doctors,Ratika Skin Clinic,,doctors
50,1,8,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001,500108,doctors,ธนวัฒน์คลินิก,,doctors
50,1,8,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001,500108,doctors,เวียงแก้วคลินิก,เวียงแก้วคลินิก,doctors
10,40,4,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,หลักสอง,LAK SONG,1040,104004,doctors,ไพศาลคลินิกเวชกรรม,,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกหมอสุรางรัตน์,คลินิกหมอสุรางรัตน์,doctors
84,5,2,สุราษฎร์ธานี,SURAT THANI,เกาะพะงัน,KO PHA-NGAN,บ้านใต้,BAN TAI,8405,840502,doctors,Dr. Taeng Dental Home,,doctors
81,1,16,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,อ่าวนาง,AO NANG,8101,810116,doctors,First Standards Clinic,,doctors
20,4,2,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004,200402,doctors,Navarat Breast Care,,doctors
20,4,2,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004,200402,doctors,Pear Aesthetic Clinic,,doctors
81,3,1,กระบี่,KRABI,เกาะลันตา,KO LANTA,เกาะลันตาใหญ่,KO LANTA YAI,8103,810301,doctors,Nurse Practitioner Clinic,,doctors
81,3,1,กระบี่,KRABI,เกาะลันตา,KO LANTA,เกาะลันตาใหญ่,KO LANTA YAI,8103,810301,doctors,Doctor Lanta,,doctors
83,1,8,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,กะรน,KARON,8301,830108,doctors,Dr. Sonita's Clinic,,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกเด็ก หมออำนวยพร,คลินิกเด็ก หมออำนวยพร,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกตาหมอธรรศ,คลินิกตาหมอธรรศ,doctors
84,4,5,สุราษฎร์ธานี,SURAT THANI,เกาะสมุย,KO SAMUI,มะเร็ต,MARET,8404,840405,doctors,Choeladda,,doctors
81,1,1,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,ปากน้ำ,PAK NAM,8101,810101,doctors,หมอยงยุทธ,,doctors
10,39,2,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คลองตันเหนือ,KHLONG TAN NUEA,1039,103902,doctors,MedConsult Clinic,,doctors
84,5,3,สุราษฎร์ธานี,SURAT THANI,เกาะพะงัน,KO PHA-NGAN,เกาะเต่า,KO TAO,8405,840503,doctors,Chalok Nursing Clinic,,doctors
84,5,3,สุราษฎร์ธานี,SURAT THANI,เกาะพะงัน,KO PHA-NGAN,เกาะเต่า,KO TAO,8405,840503,doctors,Sawasdee Nursing Clinic,,doctors
65,1,1,พิษณุโลก,PHITSANULOK,เมืองพิษณุโลก,MUEANG PHITSANULOK,ในเมือง,NAI MUEANG,6501,650101,doctors,แพทย์วีระพันธ์ พิษณุโลก,,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกหมอชนัตถ์,คลินิกหมอชนัตถ์,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,สุชาติการแพทย์,สุชาติการแพทย์,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกนายแพทย์ชินวัฒน์,คลินิกนายแพทย์ชินวัฒน์,doctors
40,1,1,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001,400101,doctors,คลินิกตา หมอวีระศักดิ์,คลินิกตา หมอวีระศักดิ์,doctors
90,11,1,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,หาดใหญ่,HAT YAI,9011,901101,doctors,สมาคมวางแผนครอบครัวแห่งประเทศไทย สวท,สมาคมวางแผนครอบครัวแห่งประเทศไทย สวท,doctors
90,11,1,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,หาดใหญ่,HAT YAI,9011,901101,doctors,ศูนย์บริการสาธารณสุขโรงเรียนเทศบาล 2,ศูนย์บริการสาธารณสุขโรงเรียนเทศบาล 2,doctors
90,11,2,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,ควนลัง,KHUAN LANG,9011,901102,doctors,ศูนย์สุขภาพชุมชนวัดท่าเคียน,ศูนย์สุขภาพชุมชนวัดท่าเคียน,doctors
90,11,1,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,หาดใหญ่,HAT YAI,9011,901101,doctors,ศูนย์สาธารณสุขมูลฐานชุมชนชุมชนไทยโฮเต็ล,ศูนย์สาธารณสุขมูลฐานชุมชนชุมชนไทยโฮเต็ล,doctors
90,11,1,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,หาดใหญ่,HAT YAI,9011,901101,doctors,ศูนย์บริการสาธารณสุขตลาดพ่อพรหม,ศูนย์บริการสาธารณสุขตลาดพ่อพรหม,doctors
10,37,4,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,มักกะสัน,MAKKASAN,1037,103704,doctors,A.R.T,,doctors
10,4,3,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,สุริยวงศ์,SURIYAWONG,1004,100403,doctors,คลินิก ดร.โอ,,doctors
90,11,1,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,หาดใหญ่,HAT YAI,9011,901101,doctors,สมาคมวางแผนครอบครัว สวท,สมาคมวางแผนครอบครัว สวท,doctors
10,14,1,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,สามเสนใน,SAM SEN NAI,1014,101401,doctors,คลินิคหมอไกรลาศ,คลินิคหมอไกรลาศ,doctors
